New Segment Name,Non Derived Segments utilized,Segment Description,Digital Ad Targeting Price (CPM),Content Marketing Price (CPM),TV Targeting Price (CPM),Cost Per Click,Programmatic % of Media,CPM Cap,Advertiser Direct % of Media
Cybba > Behavioral Audience > Lifestyle > Sitecore Enthusiasts,76570311:72196501 | Cybba > B2B Audience > Employment Industry > Business and Finance > 0; 116621991:5039141 | Cybba > Cybba > Behavioral Audience > Auto > Service Schedule Followers > 1,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Test Measurement & Positioning Enthusiasts,80206241:75111541 | Cybba > Event Audience > Theatre Show > test event > 1; 80204251:75103321 | Cybba > Event Audience > Theatre Show > COMPANY > 1,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Acumatica Enthusiasts,80163251:75064221 | Cybba > Behavioral Audience > Electronic financial payment services > 0; 76570311:72196511 | Cybba > B2B Audience > Employment Industry > Business and Finance > 1,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Accurent Enthusiasts,80163251:75064221 | Cybba > Behavioral Audience > Electronic financial payment services > 0; 76570311:72196511 | Cybba > B2B Audience > Employment Industry > Business and Finance > 1,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Tagetik Enthusiasts,80163251:75064221 | Cybba > Behavioral Audience > Electronic financial payment services > 0; 76570311:72196511 | Cybba > B2B Audience > Employment Industry > Business and Finance > 1,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Digital Process Enthusiasts,80163291:75064261 | Cybba > Behavioral Audience > Process. Physical Distribution. and Logistics Consulting Services > 0; 76570311:72196501 | Cybba > B2B Audience > Employment Industry > Business and Finance > 0,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Fast-Moving Consumer Goods Enthusiasts,80206191:75106861 | Cybba > Event Audience > Theatre Show > Z-BIB CC SALES > 0; 75301361:69593221 | Cybba > BEHAVIORAL AUDIENCE > MEDICAL GOODS AND SERVICES > 1,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Rydoo Enthusiasts,76570311:72196501 | Cybba > B2B Audience > Employment Industry > Business and Finance > 0; 94042791:85079081 | Cybba > Behavioral Audience > B2B Consulting > Management  Scientific and Technical Consulting Services > 1,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Planisware Enthusiasts,75301061:69592671 | Cybba > BEHAVIORAL AUDIENCE > B2B CONSULTING > MANAGEMENT. SCIENTIFIC AND TECHNICAL CONSULTING SERVICES > 0; 80205521:75105661 | Cybba > Event Audience > Theatre Show > PROJECT X > 0,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Building Security Enthusiasts,80163281:75064251 | Cybba > Behavioral Audience > Network Security Hardware & Software > 0; 76570311:72196511 | Cybba > B2B Audience > Employment Industry > Business and Finance > 1,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Manufacturing Industry Enthusiasts,76570331:72196541 | Cybba > B2B Audience > Employment Industry > Education > 0; 76570561:72197011 | Cybba > B2B Audience > Employment Industry > Travel > 1,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Hardware & Fasteners Enthusiasts,80163281:75064251 | Cybba > Behavioral Audience > Network Security Hardware & Software > 0; 80204251:75103321 | Cybba > Event Audience > Theatre Show > COMPANY > 1,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Retail Management Enthusiasts,75301061:69592671 | Cybba > BEHAVIORAL AUDIENCE > B2B CONSULTING > MANAGEMENT. SCIENTIFIC AND TECHNICAL CONSULTING SERVICES > 0; 94043441:85080371 | Cybba > Event Audience > Theatre Show > Z Bib Cc Sales > 0,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Commercial Perimeter Protection Enthusiasts,75301481:69593441 | Cybba > BEHAVIORAL AUDIENCE > PRINTING & PUBLISHING > COMMERCIAL PRINTING > 1; 76570311:72196501 | Cybba > B2B Audience > Employment Industry > Business and Finance > 0,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Water Quality Enthusiasts,75301761:69600821 | Cybba > BEHAVIORAL AUDIENCE > TRAVEL & TOURISM > SIGHTSEEING AND SCENIC TRANSPORTATION. WATER > 1; 94042781:85079051 | Cybba > Behavioral Audience > B2B Consulting > Data Processing  Hosting  and Related Services > 0,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Aha Enthusiasts,75301061:69600501 | Cybba > BEHAVIORAL AUDIENCE > B2B CONSULTING > MANAGEMENT. SCIENTIFIC AND TECHNICAL CONSULTING SERVICES > 1; 76570311:72196501 | Cybba > B2B Audience > Employment Industry > Business and Finance > 0,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Merchant Services Enthusiasts,94042781:85079061 | Cybba > Behavioral Audience > B2B Consulting > Data Processing  Hosting  and Related Services > 1; 76570311:72196511 | Cybba > B2B Audience > Employment Industry > Business and Finance > 1,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Micromain Cmms Enthusiasts,94042791:85079071 | Cybba > Behavioral Audience > B2B Consulting > Management  Scientific and Technical Consulting Services > 0; 76570311:72196501 | Cybba > B2B Audience > Employment Industry > Business and Finance > 0,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Aecom Technology Enthusiasts,76570311:72196511 | Cybba > B2B Audience > Employment Industry > Business and Finance > 1; 76570541:72196971 | Cybba > B2B Audience > Employment Industry > Technology & Computing > 1,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Accounting Management Enthusiasts,80203981:75102801 | Cybba > Event Audience > Theatre Show > Area Setup > 0; 80163231:75064201 | Cybba > Behavioral Audience > Accounting. Tax Preparation. Bookkeeping. and Payroll Services > 0,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Agriculture Enthusiasts,75301451:69593381 | Cybba > BEHAVIORAL AUDIENCE > OUTDOOR SUPPLIES > AGRICULTURE. FORESTRY. FISHING AND HUNTING > 0; 94042781:85079051 | Cybba > Behavioral Audience > B2B Consulting > Data Processing  Hosting  and Related Services > 0,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Unanet Enthusiasts,80205521:85082431 | Cybba > Event Audience > Theatre Show > PROJECT X > 1; 76570311:72196511 | Cybba > B2B Audience > Employment Industry > Business and Finance > 1,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Projector Psa Enthusiasts,80205521:85082431 | Cybba > Event Audience > Theatre Show > PROJECT X > 1; 76570311:72196511 | Cybba > B2B Audience > Employment Industry > Business and Finance > 1,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Hubdoc Enthusiasts,76570311:72196511 | Cybba > B2B Audience > Employment Industry > Business and Finance > 1; 94042791:85079071 | Cybba > Behavioral Audience > B2B Consulting > Management  Scientific and Technical Consulting Services > 0,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Xpenditure Enthusiasts,76570311:72196511 | Cybba > B2B Audience > Employment Industry > Business and Finance > 1; 94042791:85079071 | Cybba > Behavioral Audience > B2B Consulting > Management  Scientific and Technical Consulting Services > 0,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Return On Marketing Investment Enthusiasts,75301051:69592661 | Cybba > BEHAVIORAL AUDIENCE > B2B CONSULTING > ADVERTISING AND MARKETING > 1; 75301231:69600591 | Cybba > BEHAVIORAL AUDIENCE > FINANCE. INSURANCE AND BANKING > INVESTMENT BANKING AND SECURITIES DEALING > 1,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Middle Management Sales & Marketing Managers Enthusiasts,111638121:4881641 | Cybba >  Event Audience > Theatre Show > Area Setup > 1; 101360311:90699041 | Cybba > Cybba > Education Audience > Middle School Level  Deterministic > 0,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Group Purchasing Organizations Enthusiasts,94043441:85080371 | Cybba > Event Audience > Theatre Show > Z Bib Cc Sales > 0; 75301091:69592731 | Cybba > BEHAVIORAL AUDIENCE > CHARITY AND SOCIAL > CIVIC AND SOCIAL ORGANIZATIONS > 1,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Apptricity Enthusiasts,94042791:85079081 | Cybba > Behavioral Audience > B2B Consulting > Management  Scientific and Technical Consulting Services > 1; 76570311:72196501 | Cybba > B2B Audience > Employment Industry > Business and Finance > 0,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Product Planning Enthusiasts,111264351:4872711 | Cybba > Event Audience > Theatre Show > Z Bib Cc Sales > 1; 75301181:69592891 | Cybba > BEHAVIORAL AUDIENCE > CONSUMER ELECTRONICS > COMPUTER AND ELECTRONIC PRODUCT MANUFACTURING > 0,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Intacct Enthusiasts,80163231:75064201 | Cybba > Behavioral Audience > Accounting. Tax Preparation. Bookkeeping. and Payroll Services > 0; 80204251:75103311 | Cybba > Event Audience > Theatre Show > COMPANY > 0,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Freshbooks Enthusiasts,76570311:72196511 | Cybba > B2B Audience > Employment Industry > Business and Finance > 1; 89270751:81780631 | Cybba > Event Audience > Theatre Show > SIGN OF THE TIME > 1,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Product Launch Enthusiasts,111305231:4875091 | Cybba > Event Audience > Theatre Show > TTX3 Launch Demo > 1; 94043441:85080381 | Cybba > Event Audience > Theatre Show > Z Bib Cc Sales > 1,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Plex Systems Enthusiasts,76570311:72196511 | Cybba > B2B Audience > Employment Industry > Business and Finance > 1; 94042791:85079071 | Cybba > Behavioral Audience > B2B Consulting > Management  Scientific and Technical Consulting Services > 0,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Rootstock Enthusiasts,76570311:72196511 | Cybba > B2B Audience > Employment Industry > Business and Finance > 1; 94042791:85079071 | Cybba > Behavioral Audience > B2B Consulting > Management  Scientific and Technical Consulting Services > 0,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Product Innovation Enthusiasts,75301181:69592891 | Cybba > BEHAVIORAL AUDIENCE > CONSUMER ELECTRONICS > COMPUTER AND ELECTRONIC PRODUCT MANUFACTURING > 0; 76570311:72196511 | Cybba > B2B Audience > Employment Industry > Business and Finance > 1,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Sales & Marketing Sales Managers Enthusiasts,80203981:84980751 | Cybba > Event Audience > Theatre Show > Area Setup > 1; 94043441:85080371 | Cybba > Event Audience > Theatre Show > Z Bib Cc Sales > 0,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
Cybba > Behavioral Audience > Lifestyle > Appliances Enthusiasts,80753721:78630151 | Cybba > Behavioral Audience > Cutlery and Handtool Manufacturing > 1; 75301181:69592891 | Cybba > BEHAVIORAL AUDIENCE > CONSUMER ELECTRONICS > COMPUTER AND ELECTRONIC PRODUCT MANUFACTURING > 0,,10.0,0.0,0.0,0.0,0.0,10.0,0.0
